traj_ind,file_name,file_index
2843,at-frame592200_noH.pdb,592200
2844,at-frame592400_noH.pdb,592400
2845,at-frame592600_noH.pdb,592600
2846,at-frame592800_noH.pdb,592800
2847,at-frame593000_noH.pdb,593000
2848,at-frame593200_noH.pdb,593200
2849,at-frame593400_noH.pdb,593400
2850,at-frame593600_noH.pdb,593600
2851,at-frame593800_noH.pdb,593800
2852,at-frame594000_noH.pdb,594000
2853,at-frame594200_noH.pdb,594200
2854,at-frame594400_noH.pdb,594400
2855,at-frame594600_noH.pdb,594600
2856,at-frame594800_noH.pdb,594800
2857,at-frame595000_noH.pdb,595000
2858,at-frame595200_noH.pdb,595200
2859,at-frame595400_noH.pdb,595400
2860,at-frame595600_noH.pdb,595600
2861,at-frame595800_noH.pdb,595800
2862,at-frame596000_noH.pdb,596000
2863,at-frame596200_noH.pdb,596200
2864,at-frame596400_noH.pdb,596400
2865,at-frame596600_noH.pdb,596600
2866,at-frame597000_noH.pdb,597000
2867,at-frame597400_noH.pdb,597400
2868,at-frame597600_noH.pdb,597600
2869,at-frame597800_noH.pdb,597800
2870,at-frame598000_noH.pdb,598000
2871,at-frame598200_noH.pdb,598200
2872,at-frame598400_noH.pdb,598400
2873,at-frame598600_noH.pdb,598600
2874,at-frame598800_noH.pdb,598800
2875,at-frame599000_noH.pdb,599000
2876,at-frame599200_noH.pdb,599200
2877,at-frame599400_noH.pdb,599400
2878,at-frame599600_noH.pdb,599600
2879,at-frame599800_noH.pdb,599800
2880,at-frame600000_noH.pdb,600000
2881,at-frame600200_noH.pdb,600200
2882,at-frame600400_noH.pdb,600400
2883,at-frame600600_noH.pdb,600600
2884,at-frame600800_noH.pdb,600800
2885,at-frame601000_noH.pdb,601000
2886,at-frame601200_noH.pdb,601200
2887,at-frame601400_noH.pdb,601400
2888,at-frame601600_noH.pdb,601600
2889,at-frame601800_noH.pdb,601800
2890,at-frame602000_noH.pdb,602000
2891,at-frame602200_noH.pdb,602200
2892,at-frame602400_noH.pdb,602400
2893,at-frame602600_noH.pdb,602600
2894,at-frame602800_noH.pdb,602800
2895,at-frame603000_noH.pdb,603000
2896,at-frame603200_noH.pdb,603200
2897,at-frame603400_noH.pdb,603400
2898,at-frame603800_noH.pdb,603800
2899,at-frame604000_noH.pdb,604000
2900,at-frame604200_noH.pdb,604200
2901,at-frame604400_noH.pdb,604400
2902,at-frame604600_noH.pdb,604600
2903,at-frame604800_noH.pdb,604800
2904,at-frame605000_noH.pdb,605000
2905,at-frame605200_noH.pdb,605200
2906,at-frame605400_noH.pdb,605400
2907,at-frame605600_noH.pdb,605600
2908,at-frame605800_noH.pdb,605800
2909,at-frame606000_noH.pdb,606000
2910,at-frame606200_noH.pdb,606200
2911,at-frame606400_noH.pdb,606400
2912,at-frame606600_noH.pdb,606600
2913,at-frame606800_noH.pdb,606800
2914,at-frame607000_noH.pdb,607000
2915,at-frame607200_noH.pdb,607200
2916,at-frame607400_noH.pdb,607400
2917,at-frame607600_noH.pdb,607600
2918,at-frame608000_noH.pdb,608000
2919,at-frame608200_noH.pdb,608200
2920,at-frame608400_noH.pdb,608400
2921,at-frame608600_noH.pdb,608600
2922,at-frame608800_noH.pdb,608800
2923,at-frame609000_noH.pdb,609000
2924,at-frame609200_noH.pdb,609200
2925,at-frame609400_noH.pdb,609400
2926,at-frame609600_noH.pdb,609600
2927,at-frame609800_noH.pdb,609800
2928,at-frame610200_noH.pdb,610200
2929,at-frame610400_noH.pdb,610400
2930,at-frame610600_noH.pdb,610600
2931,at-frame610800_noH.pdb,610800
2932,at-frame611000_noH.pdb,611000
2933,at-frame611200_noH.pdb,611200
2934,at-frame611400_noH.pdb,611400
2935,at-frame611600_noH.pdb,611600
2936,at-frame611800_noH.pdb,611800
2937,at-frame612000_noH.pdb,612000
2938,at-frame612200_noH.pdb,612200
2939,at-frame612400_noH.pdb,612400
2940,at-frame612600_noH.pdb,612600
2941,at-frame612800_noH.pdb,612800
2942,at-frame613000_noH.pdb,613000
2943,at-frame613200_noH.pdb,613200
2944,at-frame613400_noH.pdb,613400
2945,at-frame613600_noH.pdb,613600
2946,at-frame613800_noH.pdb,613800
2947,at-frame614000_noH.pdb,614000
2948,at-frame614200_noH.pdb,614200
2949,at-frame614400_noH.pdb,614400
2950,at-frame614600_noH.pdb,614600
2951,at-frame614800_noH.pdb,614800
2952,at-frame615000_noH.pdb,615000
2953,at-frame615200_noH.pdb,615200
2954,at-frame615400_noH.pdb,615400
2955,at-frame615600_noH.pdb,615600
2956,at-frame615800_noH.pdb,615800
2957,at-frame616000_noH.pdb,616000
2958,at-frame616200_noH.pdb,616200
2959,at-frame616400_noH.pdb,616400
2960,at-frame616600_noH.pdb,616600
2961,at-frame616800_noH.pdb,616800
2962,at-frame617000_noH.pdb,617000
2963,at-frame617200_noH.pdb,617200
2964,at-frame617400_noH.pdb,617400
2965,at-frame617600_noH.pdb,617600
2966,at-frame617800_noH.pdb,617800
2967,at-frame618000_noH.pdb,618000
2968,at-frame618200_noH.pdb,618200
2969,at-frame618400_noH.pdb,618400
2970,at-frame618600_noH.pdb,618600
2971,at-frame618800_noH.pdb,618800
2972,at-frame619000_noH.pdb,619000
2973,at-frame619200_noH.pdb,619200
2974,at-frame619400_noH.pdb,619400
2975,at-frame619600_noH.pdb,619600
2976,at-frame619800_noH.pdb,619800
2977,at-frame620000_noH.pdb,620000
2978,at-frame620200_noH.pdb,620200
2979,at-frame620400_noH.pdb,620400
2980,at-frame620600_noH.pdb,620600
2981,at-frame620800_noH.pdb,620800
2982,at-frame621000_noH.pdb,621000
2983,at-frame621200_noH.pdb,621200
2984,at-frame621400_noH.pdb,621400
2985,at-frame621600_noH.pdb,621600
2986,at-frame621800_noH.pdb,621800
2987,at-frame622000_noH.pdb,622000
2988,at-frame622200_noH.pdb,622200
2989,at-frame622400_noH.pdb,622400
2990,at-frame622600_noH.pdb,622600
2991,at-frame622800_noH.pdb,622800
2992,at-frame623000_noH.pdb,623000
2993,at-frame623200_noH.pdb,623200
2994,at-frame623400_noH.pdb,623400
2995,at-frame623600_noH.pdb,623600
2996,at-frame623800_noH.pdb,623800
2997,at-frame624000_noH.pdb,624000
2998,at-frame624200_noH.pdb,624200
2999,at-frame624400_noH.pdb,624400
